1.1131132832840946,1.332995868700381,1.1131132832840946,1.3971291485406836
1.1131132832840946,1.332995868700381,1.1131132832840946,1.3971291485406836
1.1131132832840946,1.332995868700381,1.1131132832840946,1.3971291485406836
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
-0.4975667671822912,-0.49478012593682275,-0.4975667671822912,-0.5019987849734925
